station,category,split,start_date,end_date,status,flags,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,satellite_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,has_raw_satzarr,n_s2_raw,s2_token_minus_raw,s2_raw_minus_token,n_s1_asc_raw,s1_asc_token_minus_raw,s1_asc_raw_minus_token,n_s1_desc_raw,s1_desc_token_minus_raw,s1_desc_raw_minus_token,has_raw_dem,has_raw_lulc,dem_nan,lulc_nan,soil_nan_pct,era5_nan,sif_nan,twsa_nan,labels_sm_nan,labels_le_nan_frac,sm_continuous_years,le_continuous_years,lt_3yr_labels
ISMN_FMI_SOD071,sm_only,val,20200614,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,212,212,0,100.0,,,,,,,,,,2025,True,212,0,0,633.0,0.0,0.0,682.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_FMI_SOD072,sm_only,val,20220321,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,162,162,0,100.0,,,,,,,,,,2025,True,162,0,0,374.0,0.0,0.0,398.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_FMI_SOD073,sm_only,val,20220321,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,161,161,0,100.0,,,,,,,,,,2025,True,161,0,0,374.0,0.0,0.0,398.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_FMI_SOD081,sm_only,val,20200614,20251230,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(6.9%),True,True,True,True,True,True,True,True,True,True,True,False,223,223,0,100.0,,,,,,,,,,2025,True,223,0,0,628.0,0.0,0.0,682.0,0.0,0.0,True,True,False,False,0.0688,False,False,False,False,,6.0,,False
ISMN_FMI_SOD083,sm_only,val,20211204,20251230,OK,INFO_s2_missing_years(2021)|INFO_cm_missing_years(2021)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(7.0%),True,True,True,True,True,True,True,True,True,True,True,False,179,179,0,100.0,2021,,,2021,,,,,,2025,True,179,0,0,398.0,0.0,0.0,428.0,0.0,0.0,True,True,False,False,0.0703,False,False,False,False,,5.0,,False
ISMN_FMI_SOD101,sm_only,val,20160101,20200506,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,140,140,0,100.0,,,,,,,,,"2016,2017",,True,140,0,0,548.0,0.0,0.0,594.0,0.0,0.0,True,True,False,False,0.0002,False,False,False,False,,5.0,,False
ISMN_FMI_SOD102,sm_only,val,20160101,20200506,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,140,140,0,100.0,,,,,,,,,"2016,2017",,True,140,0,0,548.0,0.0,0.0,594.0,0.0,0.0,True,True,False,False,0.0002,False,False,False,False,,5.0,,False
ISMN_FMI_SOD103,sm_only,val,20160101,20200506,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,140,140,0,100.0,,,,,,,,,"2016,2017",,True,140,0,0,548.0,0.0,0.0,594.0,0.0,0.0,True,True,False,False,0.0002,False,False,False,False,,5.0,,False
ISMN_FMI_SOD130,sm_only,train,20160101,20200506,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(2.4%)",True,True,True,True,True,True,True,True,True,True,True,False,137,137,0,100.0,,,,,,,,,"2016,2017",,True,137,0,0,549.0,0.0,0.0,623.0,0.0,0.0,True,True,False,False,0.0237,False,False,False,False,,5.0,,False
ISMN_FMI_SOD140,sm_only,oos,20160101,20190604,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,109,109,0,100.0,,,,,,,,,"2016,2017",,True,109,0,0,375.0,0.0,0.0,464.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_FR_Aqui_fraye,sm_only,train,20160101,20190616,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,68,68,0,100.0,,,,,,,,,"2016,2017",,True,68,0,0,176.0,0.0,0.0,355.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_FR_Aqui_hillan2,sm_only,train,20180714,20220318,OK,,True,True,True,True,True,True,True,True,True,True,True,False,92,92,0,100.0,,,,,,,,,,,True,92,0,0,204.0,0.0,0.0,419.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_FR_Aqui_parcmeteo,sm_only,train,20170724,20220127,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,True,False,118,118,0,100.0,,,,,,,,,2017,,True,118,0,0,255.0,0.0,0.0,525.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_HOBE_1.05,sm_only,oos,20160101,20190218,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,66,66,0,100.0,,,,,,,,,"2016,2017",,True,66,0,0,304.0,0.0,0.0,346.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_HOBE_1.07,sm_only,train,20160101,20190217,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,70,70,0,100.0,,,,,,,,,"2016,2017",,True,70,0,0,303.0,0.0,0.0,306.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_HOBE_2.01,sm_only,train,20160101,20190219,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,True,True,True,True,True,True,True,True,True,False,63,63,0,100.0,,,,,,,,,"2016,2017",,True,63,0,0,305.0,0.0,0.0,303.0,0.0,0.0,True,True,False,False,0.0005,False,False,False,False,,4.0,,False
ISMN_HOBE_2.11,sm_only,train,20160101,20190219,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,31,31,0,100.0,,,,,,,,,"2016,2017",,True,31,0,0,305.0,0.0,0.0,306.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_HOBE_3.06,sm_only,oos,20160101,20190219,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,72,72,0,100.0,,,,,,,,,"2016,2017",,True,72,0,0,305.0,0.0,0.0,306.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_LAB-net_OromoCalibrationSite,sm_only,train,20160101,20180325,OK,"INFO_s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,21,21,0,100.0,,2016,,,,,,,"2016,2017",,True,21,0,0,5.0,0.0,0.0,35.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,3.0,,False
ISMN_LABFLUX_Bussolenobosco,sm_only,train,20200703,20250413,OK,"INFO_s2_missing_years(2020,2021,2022)|INFO_cm_missing_years(2020,2021,2022)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,103,103,0,100.0,"2020,2021,2022",,,"2020,2021,2022",,,,,,2025,True,103,0,0,151.0,0.0,0.0,370.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_LABFLUX_Nivolet,sm_only,oos,20190104,20231030,OK,INFO_s2_missing_years(2019)|INFO_cm_missing_years(2019)|INFO_soil_nan_pct(0.3%),True,True,True,True,True,True,True,True,True,True,True,False,121,121,0,100.0,2019,,,2019,,,,,,,True,121,0,0,228.0,0.0,0.0,465.0,0.0,0.0,True,True,False,False,0.0029,False,False,False,False,,5.0,,False
ISMN_MOL-RAO_Falkenberg,sm_only,train,20160101,20200629,OK,"INFO_s2_missing_years(2016,2017)|INFO_cm_missing_years(2016,2017)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,105,105,0,100.0,"2016,2017",,,"2016,2017",,,,,"2016,2017",,True,105,0,0,492.0,0.0,0.0,241.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_NAQU_NQKema,sm_only,train,20160101,20180718,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.2%)",True,True,True,True,True,True,True,True,True,True,True,False,29,29,0,100.0,,2016,2016,,,,,,"2016,2017",,True,29,0,0,84.0,0.0,0.0,39.0,0.0,0.0,True,True,False,False,0.0022,False,False,False,False,,3.0,,False
ISMN_NAQU_NQMS,sm_only,train,20160101,20180717,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.2%)",True,True,True,True,True,True,True,True,True,True,True,False,36,36,0,100.0,,2016,2016,,,,,,"2016,2017",,True,36,0,0,84.0,0.0,0.0,39.0,0.0,0.0,True,True,False,False,0.0024,False,False,False,False,,3.0,,False
ISMN_NAQU_NQNorth,sm_only,train,20160101,20180718,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.2%)",True,True,True,True,True,True,True,True,True,True,True,False,24,24,0,100.0,,2016,2016,,,,,,"2016,2017",,True,24,0,0,84.0,0.0,0.0,39.0,0.0,0.0,True,True,False,False,0.0024,False,False,False,False,,3.0,,False
ISMN_NGARI_ALI01,sm_only,train,20160101,20180821,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(36.6%)",True,True,True,True,True,True,True,True,True,True,True,False,77,77,0,100.0,,2016,2016,,,,,,"2016,2017",,True,77,0,0,43.0,0.0,0.0,41.0,0.0,0.0,True,True,False,False,0.3658,False,False,False,False,,3.0,,False
ISMN_NGARI_ALI02,sm_only,oos,20160101,20180412,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(5.5%)",True,True,True,True,True,True,True,True,True,True,True,False,56,56,0,100.0,,2016,2016,,,,,,"2016,2017",,True,56,0,0,32.0,0.0,0.0,30.0,0.0,0.0,True,True,False,False,0.0553,False,False,False,False,,3.0,,False
ISMN_NGARI_ALI03,sm_only,oos,20160101,20180821,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(17.7%)",True,True,True,True,True,True,True,True,True,True,True,False,75,75,0,100.0,,2016,2016,,,,,,"2016,2017",,True,75,0,0,43.0,0.0,0.0,41.0,0.0,0.0,True,True,False,False,0.1766,False,False,False,False,,3.0,,False
ISMN_NGARI_SQ19,sm_only,val,20160812,20190907,OK,"INFO_s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(38.9%)",True,True,True,True,True,True,True,True,True,True,True,False,49,49,0,100.0,,2016,,,,,,,"2016,2017",,True,49,0,0,75.0,0.0,0.0,68.0,0.0,0.0,True,True,False,False,0.3886,False,False,False,False,,4.0,,False
ISMN_NGARI_SQ20,sm_only,train,20160812,20190907,OK,"INFO_s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(44.4%)",True,True,True,True,True,True,True,True,True,True,True,False,36,36,0,100.0,,2016,,,,,,,"2016,2017",,True,36,0,0,75.0,0.0,0.0,68.0,0.0,0.0,True,True,False,False,0.4436,False,False,False,False,,4.0,,False
ISMN_NGARI_SQ21,sm_only,train,20160812,20190907,OK,"INFO_s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,49,49,0,100.0,,2016,,,,,,,"2016,2017",,True,49,0,0,75.0,0.0,0.0,68.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_REMEDHUS_Canizal,sm_only,train,20210120,20241231,OK,,True,True,True,True,True,True,True,True,True,True,True,False,138,138,0,100.0,,,,,,,,,,,True,138,0,0,173.0,0.0,0.0,139.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_REMEDHUS_Carretoro,sm_only,train,20160101,20201211,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,146,146,0,100.0,,,,,,,,,"2016,2017",,True,146,0,0,541.0,0.0,0.0,267.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_REMEDHUS_CasaPeriles,sm_only,train,20160101,20241231,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,301,301,0,100.0,,,,,,,,,"2016,2017",,True,301,0,0,831.0,0.0,0.0,413.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_REMEDHUS_ConcejodelMonte,sm_only,oos,20210114,20241231,OK,,True,True,True,True,True,True,True,True,True,True,True,False,137,137,0,100.0,,,,,,,,,,,True,137,0,0,278.0,0.0,0.0,140.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_REMEDHUS_ElCoto,sm_only,train,20160706,20210104,OK,"INFO_s2_missing_years(2021)|INFO_s1_asc_missing_years(2021)|INFO_s1_desc_missing_years(2021)|INFO_cm_missing_years(2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,147,147,0,100.0,2021,2021,2021,2021,,,,,"2016,2017",,True,147,0,0,356.0,0.0,0.0,258.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_REMEDHUS_ElTomillar,sm_only,train,20210120,20241231,OK,,True,True,True,True,True,True,True,True,True,True,True,False,134,134,0,100.0,,,,,,,,,,,True,134,0,0,137.0,0.0,0.0,139.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_REMEDHUS_Granja-g,sm_only,train,20170808,20241231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,True,False,273,273,0,100.0,,,,,,,,,2017,,True,273,0,0,686.0,0.0,0.0,340.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,8.0,,False
ISMN_REMEDHUS_Guarrati,sm_only,train,20160101,20181212,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,75,75,0,100.0,,,,,,,,,"2016,2017",,True,75,0,0,154.0,0.0,0.0,149.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,3.0,,False
ISMN_REMEDHUS_LaCruzdeElias,sm_only,train,20160101,20201001,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,149,149,0,100.0,,,,,,,,,"2016,2017",,True,149,0,0,517.0,0.0,0.0,254.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_REMEDHUS_LasArenas,sm_only,train,20190613,20241231,OK,,True,True,True,True,True,True,True,True,True,True,True,False,294,294,0,100.0,,,,,,,,,,,True,294,0,0,234.0,0.0,0.0,235.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_REMEDHUS_LasBrozas,sm_only,train,20180731,20240414,OK,,True,True,True,True,True,True,True,True,True,True,True,False,210,210,0,100.0,,,,,,,,,,,True,210,0,0,533.0,0.0,0.0,270.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_REMEDHUS_LasEritas,sm_only,train,20160101,20241231,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,281,281,0,100.0,,,,,,,,,"2016,2017",,True,281,0,0,417.0,0.0,0.0,414.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_REMEDHUS_LasTresRayas,sm_only,train,20160101,20241215,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,556,556,0,100.0,,,,,,,,,"2016,2017",,True,556,0,0,416.0,0.0,0.0,418.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_REMEDHUS_LasVacas,sm_only,oos,20160616,20200929,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,140,140,0,100.0,,,,,,,,,"2016,2017",,True,140,0,0,491.0,0.0,0.0,245.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_REMEDHUS_LasVictorias,sm_only,train,20160101,20241231,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,298,298,0,100.0,,,,,,,,,"2016,2017",,True,298,0,0,831.0,0.0,0.0,412.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_REMEDHUS_LlanosdelaBoveda,sm_only,train,20160101,20210202,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,157,157,0,100.0,,,,,,,,,"2016,2017",,True,157,0,0,559.0,0.0,0.0,276.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_REMEDHUS_Paredinas,sm_only,train,20160101,20211103,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,187,187,0,100.0,,,,,,,,,"2016,2017",,True,187,0,0,648.0,0.0,0.0,321.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_REMEDHUS_Zamarron,sm_only,oos,20160101,20210101,OK,"INFO_s2_missing_years(2021)|INFO_s1_asc_missing_years(2021)|INFO_s1_desc_missing_years(2021)|INFO_cm_missing_years(2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,145,145,0,100.0,2021,2021,2021,2021,,,,,"2016,2017",,True,145,0,0,277.0,0.0,0.0,272.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_ROMPS_AbramovGlacier,sm_only,train,20160101,20211213,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,367,367,0,100.0,,,,,,,,,"2016,2017",,True,367,0,0,297.0,0.0,0.0,288.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_ROMPS_Baytik,sm_only,oos,20160101,20210704,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,325,325,0,100.0,,2016,2016,,,,,,"2016,2017",,True,325,0,0,259.0,0.0,0.0,257.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_ROMPS_GolubinGlacier,sm_only,train,20180711,20251230,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(5.9%),True,True,True,True,True,True,True,True,True,True,True,False,548,548,0,100.0,,,,,,,,,,2025,True,548,0,0,218.0,0.0,0.0,443.0,0.0,0.0,True,True,False,False,0.0595,False,False,False,False,,8.0,,False
ISMN_ROMPS_Kokomeren,sm_only,train,20160101,20211227,OK,"INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.7%)",True,True,True,True,True,True,True,True,True,True,True,False,401,401,0,100.0,,2016,2016,,,,,,"2016,2017",,True,401,0,0,142.0,0.0,0.0,285.0,0.0,0.0,True,True,False,False,0.0073,False,False,False,False,,6.0,,False
ISMN_ROMPS_Maidanak,sm_only,train,20160101,20251230,OK,"INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,408,408,0,100.0,,,,,,,,,"2016,2017",2025,True,408,0,0,259.0,0.0,0.0,259.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_ROMPS_Maydantal,sm_only,train,20160101,20251230,OK,"INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(2.1%)",True,True,True,True,True,True,True,True,True,True,True,False,419,419,0,100.0,,,,,,,,,"2016,2017",2025,True,419,0,0,524.0,0.0,0.0,531.0,0.0,0.0,True,True,False,False,0.0206,False,False,False,False,,10.0,,False
ISMN_RSMN_Alexandria,sm_only,oos,20160501,20190724,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,150,150,0,100.0,,,,,,,,,"2016,2017",,True,150,0,0,357.0,0.0,0.0,349.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_RSMN_Bacles,sm_only,train,20160501,20220829,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,373,373,0,100.0,,,,,,,,,"2016,2017",,True,373,0,0,686.0,0.0,0.0,677.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_RSMN_Banloc,sm_only,train,20160501,20200905,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,214,214,0,100.0,,,,,,,,,"2016,2017",,True,214,0,0,494.0,0.0,0.0,476.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_RSMN_Barlad,sm_only,train,20160501,20240208,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,207,207,0,100.0,,,,,,,,,"2016,2017",,True,207,0,0,384.0,0.0,0.0,765.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_RSMN_Calarasi,sm_only,train,20191206,20250914,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,433,433,0,100.0,,,,,,,,,,2025,True,433,0,0,476.0,0.0,0.0,487.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_RSMN_Cotnari,sm_only,train,20160501,20240202,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,360,360,0,100.0,,,,,,,,,"2016,2017",,True,360,0,0,764.0,0.0,0.0,434.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_RSMN_Darabani,sm_only,train,20160501,20240128,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,348,348,0,100.0,,,,,,,,,"2016,2017",,True,348,0,0,737.0,0.0,0.0,766.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_RSMN_Dumbraveni,sm_only,train,20160501,20210118,OK,"INFO_s2_missing_years(2021)|INFO_cm_missing_years(2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,124,124,0,100.0,2021,,,2021,,,,,"2016,2017",,True,124,0,0,535.0,0.0,0.0,263.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_RSMN_Iasi,sm_only,oos,20191206,20250914,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(1.0%),True,True,True,True,True,True,True,True,True,True,True,False,164,164,0,100.0,,,,,,,,,,2025,True,164,0,0,240.0,0.0,0.0,486.0,0.0,0.0,True,True,False,False,0.0104,False,False,False,False,,7.0,,False
ISMN_RSMN_Oradea,sm_only,train,20160501,20190829,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,153,153,0,100.0,,,,,,,,,"2016,2017",,True,153,0,0,369.0,0.0,0.0,356.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_RSMN_RosioriideVede,sm_only,train,20191205,20230619,OK,,True,True,True,True,True,True,True,True,True,True,True,False,217,217,0,100.0,,,,,,,,,,,True,217,0,0,329.0,0.0,0.0,336.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
