station,category,split,start_date,end_date,complete,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,status,flags
ISMN_SCAN_LyeBrook,sm_only,train,20181017,20251230,True,True,True,True,True,True,True,True,True,True,False,True,False,263,263,0,100.0,,,"2018,2021",,,,,,,WARN,"INFO_no_twsa|s1_desc_missing_years(2018,2021)"
ISMN_SCAN_MahantangoCk,sm_only,train,20140101,20180929,True,True,True,False,True,True,True,True,True,True,False,True,False,72,72,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_MammothCave,sm_only,train,20140101,20200801,True,True,True,True,True,True,True,True,True,True,True,True,False,72,122,0,100.0,"2014,2015","2014,2015,2017,2018,2019,2020","2014,2015,2016,2018,2019,2020","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2017,2018,2019,2020)|s1_desc_missing_years(2014,2015,2016,2018,2019,2020)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Mandan#1,sm_only,train,20150523,20251230,True,True,True,True,True,True,True,True,True,True,False,True,False,274,274,0,100.0,2015,2015,"2015,2016,2017,2018,2019,2020,2021",2015,,,,"2015,2016,2017",,WARN,"INFO_no_twsa|s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2017,2018,2019,2020,2021)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_SCAN_Manderfield,sm_only,train,20170512,20251230,True,True,True,True,True,True,True,True,True,True,False,True,False,747,747,0,100.0,,"2022,2023,2024",,,,,,2017,,WARN,"INFO_no_twsa|s1_asc_missing_years(2022,2023,2024)|INFO_sif_missing_years(2017)"
ISMN_SCAN_MarbleCreek,sm_only,val,20200415,20240929,True,True,True,True,True,True,True,True,True,True,False,True,False,480,480,0,100.0,,,,,,,,,,OK,INFO_no_twsa
ISMN_SCAN_MaricaoForest,sm_only,train,20140101,20180314,True,True,False,True,True,True,True,True,True,True,True,True,False,16,77,0,100.0,"2014,2015",,"2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Mason#1,sm_only,oos,20170213,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,430,613,0,100.0,,,"2018,2019,2020,2021,2022,2023,2024,2025",,,,,2017,2025,WARN,"s1_desc_missing_years(2018,2019,2020,2021,2022,2023,2024,2025)|INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Mayday,sm_only,train,20201108,20240530,True,True,True,False,True,True,True,True,True,True,True,True,False,86,146,0,100.0,,,,,,,,,,OK,
ISMN_SCAN_McAllisterFarm,sm_only,oos,20150315,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,252,393,0,100.0,2015,2015,"2015,2016,2018,2019,2021,2022,2023,2024,2025",2015,,,,"2015,2016,2017",2025,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2018,2019,2021,2022,2023,2024,2025)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_MccrackenMesa,sm_only,train,20140101,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,354,479,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Milford,sm_only,oos,20140101,20250907,True,True,True,True,True,True,True,True,True,True,True,True,False,776,1004,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Moccasin,sm_only,train,20140101,20250321,True,True,True,True,True,True,True,True,True,True,True,True,False,294,666,0,100.0,"2014,2015,2023,2024,2025","2014,2015,2022,2023,2024,2025","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015,2023,2024,2025)|s1_asc_missing_years(2014,2015,2022,2023,2024,2025)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_MonoclineRidge,sm_only,train,20141030,20211101,True,True,True,True,True,True,True,True,True,True,False,True,False,478,478,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Morgan,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,660,925,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_MorrisFarms,sm_only,oos,20160823,20200416,True,True,True,True,False,True,True,True,True,True,True,True,False,90,0,0,0.0,,,"2018,2019,2020",,,,,"2016,2017",,CRITICAL,"MISSING_cm|s1_desc_missing_years(2018,2019,2020)|INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_MountainHome,sm_only,train,20140101,20241122,True,True,True,True,True,True,True,True,True,True,True,True,False,335,447,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_MtVernon,sm_only,oos,20160921,20201126,True,True,True,True,True,True,True,True,True,True,False,True,False,86,86,0,100.0,,,"2016,2017,2018,2019",,,,,"2016,2017",,WARN,"INFO_no_twsa|s1_desc_missing_years(2016,2017,2018,2019)|INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_NPiedmontArec,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,256,382,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2017,2020,2021,2022,2023,2024,2025","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2020,2021,2022,2023,2024,2025)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Nacogdoches,sm_only,oos,20180427,20220709,True,True,True,True,True,True,True,True,True,True,False,True,False,237,237,0,100.0,,,"2018,2019,2021,2022",,,,,,,WARN,"INFO_no_twsa|s1_desc_missing_years(2018,2019,2021,2022)"
ISMN_SCAN_Nephi,sm_only,val,20140101,20250321,True,True,True,True,True,True,True,True,True,True,False,True,False,300,300,0,100.0,"2014,2015","2014,2015,2022,2023,2024,2025","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024,2025)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_NorthIssaquena,sm_only,train,20150919,20210503,True,True,True,True,True,True,True,True,True,True,False,True,False,119,119,0,100.0,2015,2015,"2015,2018,2019,2021",2015,,,,"2015,2016,2017",,WARN,"INFO_no_twsa|s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2018,2019,2021)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_SCAN_Nunn#1,sm_only,train,20220107,20251230,True,True,True,True,True,True,True,True,True,True,False,True,False,326,326,0,100.0,,,,,,,,,,OK,INFO_no_twsa
ISMN_SCAN_Onward,sm_only,train,20150919,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,272,381,0,100.0,2015,2015,"2015,2018,2019,2021,2022,2023,2024,2025",2015,,,,"2015,2016,2017",2025,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2018,2019,2021,2022,2023,2024,2025)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_OrchardRangeSite,sm_only,train,20210512,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,376,535,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_Panguitch,sm_only,train,20140101,20220529,True,True,True,True,True,True,True,False,True,False,True,True,False,221,316,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,,,CRITICAL,"MISSING_soil|INFO_no_sif|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)"
ISMN_SCAN_ParkValley,sm_only,train,20140101,20220717,True,True,True,True,True,True,True,True,True,True,True,True,False,189,275,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_PeeDee,sm_only,val,20190221,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,237,369,0,100.0,,,"2021,2023,2024,2025",,,,,,2025,WARN,"s1_desc_missing_years(2021,2023,2024,2025)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_PerdidoRivFarms,sm_only,train,20140101,20200614,True,True,True,True,False,True,True,True,False,True,True,True,False,170,0,0,0.0,"2014,2015","2014,2015","2014,2015,2016,2019,2020",,,,,"2014,2015,2016,2017",,CRITICAL,"MISSING_cm|MISSING_era5|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2019,2020)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Perthshire,sm_only,train,20160216,20210916,True,True,True,True,False,True,True,False,True,False,False,True,False,140,0,0,0.0,,,"2016,2018,2019,2021",,,,,,,CRITICAL,"MISSING_cm|MISSING_soil|INFO_no_sif|INFO_no_twsa|s1_desc_missing_years(2016,2018,2019,2021)"
ISMN_SCAN_Phillipsburg,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,False,False,False,False,True,False,281,281,0,100.0,"2014,2015,2016,2017,2018,2019,2020,2021","2014,2015","2014,2015,2016,2017,2018,2019,2020,2021","2014,2015,2016,2017,2018,2019,2020,2021",,,,,,CRITICAL,"MISSING_soil|MISSING_era5|INFO_no_sif|INFO_no_twsa|s2_missing_years(2014,2015,2016,2017,2018,2019,2020,2021)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2018,2019,2020,2021)|cm_missing_years(2014,2015,2016,2017,2018,2019,2020,2021)"
ISMN_SCAN_PineNut,sm_only,val,20210703,20250805,True,True,True,True,True,True,True,True,True,True,True,True,False,182,231,0,100.0,,"2022,2023,2024",,,,,,,2025,WARN,"s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_PowderMill,sm_only,val,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,144,229,0,100.0,"2014,2015,2016,2017,2018,2019","2014,2015","2014,2015,2016,2017,2020,2021,2022,2023,2024","2014,2015,2016,2017,2018,2019",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015,2016,2017,2018,2019)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2020,2021,2022,2023,2024)|cm_missing_years(2014,2015,2016,2017,2018,2019)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_PowellGardens,sm_only,train,20160319,20210707,True,True,True,False,True,True,True,True,True,True,True,True,False,126,168,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_PrairieView#1,sm_only,train,20150712,20220505,True,True,True,True,True,True,True,True,True,True,True,True,False,99,167,0,100.0,"2015,2016,2017",2015,2015,"2015,2016,2017",,,,"2015,2016,2017",,WARN,"s2_missing_years(2015,2016,2017)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015,2016,2017)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_SCAN_Price,sm_only,train,20140101,20251211,True,True,True,True,True,True,True,True,True,True,True,True,False,145,190,0,100.0,"2014,2015,2016,2017,2018,2019,2020,2021,2022","2014,2015,2022,2023,2024,2025","2014,2015,2016","2014,2015,2016,2017,2018,2019,2020,2021,2022",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015,2016,2017,2018,2019,2020,2021,2022)|s1_asc_missing_years(2014,2015,2022,2023,2024,2025)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015,2016,2017,2018,2019,2020,2021,2022)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Princeton#1,sm_only,train,20140401,20180323,True,True,True,True,True,True,True,True,True,True,True,True,False,42,57,0,100.0,"2014,2015","2014,2015","2014,2015,2018","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2018)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_ReeseCenter,sm_only,train,20160311,20210601,True,True,True,False,True,True,True,True,True,True,True,True,False,80,105,0,100.0,"2016,2017,2018,2019",,,"2016,2017,2018,2019",,,,"2016,2017",,WARN,"s2_missing_years(2016,2017,2018,2019)|cm_missing_years(2016,2017,2018,2019)|INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_ReynoldsHomestead,sm_only,train,20211120,20251230,True,True,True,False,True,True,True,True,True,True,True,True,False,78,117,0,100.0,"2021,2022",,,"2021,2022",,,,,2025,WARN,"s2_missing_years(2021,2022)|cm_missing_years(2021,2022)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_RiverRoadFarms,sm_only,train,20140916,20190827,True,True,True,True,True,True,True,True,True,True,True,True,False,55,91,0,100.0,"2014,2015,2016,2017","2014,2015","2014,2015,2019","2014,2015,2016,2017",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015,2016,2017)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2019)|cm_missing_years(2014,2015,2016,2017)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_RockSpringsPa,sm_only,train,20170101,20251230,True,True,True,False,True,True,True,True,True,True,True,True,False,158,287,0,100.0,,,,,,,,2017,2025,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025)
ISMN_SCAN_RogersFarm#1,sm_only,val,20140101,20210121,True,True,True,False,True,True,True,True,True,True,True,True,False,232,326,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_SanAngelo,sm_only,train,20140925,20220324,True,True,True,True,True,True,True,True,True,True,True,True,False,191,285,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2017,2018,2019,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2017,2018,2019,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_SandyRidge,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,267,385,0,100.0,"2014,2015","2014,2015","2014,2015,2018,2019,2021,2022,2023,2024,2025","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2018,2019,2021,2022,2023,2024,2025)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Scott,sm_only,train,20210824,20251230,True,True,True,False,True,True,True,True,True,True,True,True,False,141,193,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_SellersLake#1,sm_only,train,20140101,20220224,True,True,True,True,True,True,True,True,True,True,True,True,False,120,244,0,100.0,"2014,2015","2014,2015","2014,2015,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Selma,sm_only,train,20160822,20231020,True,True,True,True,True,True,True,True,True,True,False,True,False,393,393,0,100.0,,,"2016,2018,2019,2021,2022,2023",,,,,"2016,2017",,WARN,"INFO_no_twsa|s1_desc_missing_years(2016,2018,2019,2021,2022,2023)|INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_Sevilleta,sm_only,train,20180418,20210818,True,True,True,True,True,True,True,True,True,True,True,True,False,316,421,0,100.0,,,,,,,,,,OK,
ISMN_SCAN_ShagbarkHills,sm_only,train,20140101,20200402,True,True,True,False,True,True,True,True,True,True,True,True,False,81,129,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Shenandoah,sm_only,train,20140101,20180419,True,True,True,False,True,True,True,True,True,True,False,True,False,21,21,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_Sidney,sm_only,train,20200807,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,348,536,0,100.0,,"2023,2024","2020,2021",,,,,,2025,WARN,"s1_asc_missing_years(2023,2024)|s1_desc_missing_years(2020,2021)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_SilverCity,sm_only,oos,20140101,20210725,True,True,True,True,True,True,True,True,True,True,True,True,False,135,198,0,100.0,"2014,2015","2014,2015","2014,2015,2018,2019,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2018,2019,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_SinkinForest,sm_only,train,20210720,20250321,True,True,True,False,True,True,True,True,True,True,True,True,False,101,171,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_Spickard,sm_only,train,20190603,20251230,True,True,True,False,True,True,True,True,True,True,True,True,False,228,310,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_SplitMountain,sm_only,train,20140101,20250321,True,True,True,True,True,True,True,True,False,True,True,True,False,707,909,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,CRITICAL,"MISSING_era5|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_StanleyFarm,sm_only,train,20220304,20251230,True,True,True,False,True,True,True,True,True,True,True,True,False,235,358,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
